smiles,true_dent,pred_dent,dent_correct,molecular_acc,balanced_acc,donor_recall,neg_acc,overall_acc,tp,fp,tn,fn
CCC(=N\N=C(/[S-])N1CCCCC1)/C(CC)=N/N=C(\[S-])N1CCCCC1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,22,0
CCC(=N\N=C(/[S-])N1CCCCCC1)/C(CC)=N/N=C(\[S-])N1CCCCCC1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,24,0
NC(=O)CCC(=O)[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,6,0
CC(CO)(CO)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,9,0
C[Si](C)(C)C(P1OC1(c1ccccn1)c1ccccn1)[Si](C)(C)C,1,3,0.0,0.0,0.9565217391304348,1.0,0.9130434782608695,0.9166666666666666,1,2,21,0
[CH2]~[CH]~[CH][C@H]([CH]C(=O)OC)[C@H](C(=O)OC)[N+](=O)[O-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,13,0
CCO/C([O-])=N/N=C(\C)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,12,0
C1#CC(=C(c2ccccc2)c2ccccc2)C#CC(=C(c2ccccc2)c2ccccc2)C#Cc2cncc(c2)C#CC(=C(c2ccccc2)c2ccccc2)C#CC(=C(c2ccccc2)c2ccccc2)C#C1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,73,0
Cc1cc(C(F)(F)F)nn1CCC(N)=O,1,2,0.0,0.0,0.9642857142857143,1.0,0.9285714285714286,0.9333333333333333,1,1,13,0
CSc1cc(C)cc(CN(Cc2ccccn2)Cc2ccccn2)c1O,4,5,0.0,0.0,0.9772727272727273,1.0,0.9545454545454546,0.9615384615384616,4,1,21,0
CSc1cc(C)cc(CN(CCc2ccccn2)Cc2ccccn2)c1O,4,5,0.0,0.0,0.9782608695652174,1.0,0.9565217391304348,0.9629629629629629,4,1,22,0
Cc1ccccc1P1[C@@]2(C)C[C@]3(C)O[C@@](C)(C[C@@]1(C)O3)O2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,20,0
CC(C)/[N+]=C(/[N-]c1ccccc1)NC(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
CC(C)(C)c1ccc(C(C)(C)C)c(O)c1[O-],1,2,0.0,0.0,0.9666666666666667,1.0,0.9333333333333333,0.9375,1,1,14,0
[C]=C([SiH](C)C)[Si](C)(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
CC(C)CN1CCN(CC(C)C)CCN(CC(C)C)CC1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,18,0
CNC(=S)N/N=C/c1coc2ccccc2c1=O,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
CC(C)N(/C=N/P(C(C)C)C(C)C)C(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,15,0
CC(C)(C)c1cc([N-]CCN(CC[N-]c2cc(C(C)(C)C)cc(C(C)(C)C)c2)CC[N-]c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,48,0
CCSCCN(CCSCC)Cc1cccc(NC(=O)C(C)(C)C)n1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,20,0
C/C=N/C(C)(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,6,0
Cc1cc(C)c(-c2ccc(C(C)(C)c3ccc(-c4c(C)cc(C)cc4C)[n-]3)[n-]2)c(C)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,29,0
[C]#Cc1ccc(CNc2ccccc2)cc1,1,2,0.0,0.0,0.9666666666666667,1.0,0.9333333333333333,0.9375,1,1,14,0
c1ccc(-c2cccc(-c3ccccc3)n2)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,17,0
CCOC(=O)[C@H](Cc1ccccc1)N(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-])Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-],3,4,0.0,0.0,0.9883720930232558,1.0,0.9767441860465116,0.9782608695652174,3,1,42,0
CCOC(=O)[C@H](C)N(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-])Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-],3,4,0.0,0.0,0.9864864864864865,1.0,0.972972972972973,0.975,3,1,36,0
CC(=O)Nc1cccc(N[C]c2ccc(F)cc2)n1,2,3,0.0,0.0,0.9705882352941176,1.0,0.9411764705882353,0.9473684210526315,2,1,16,0
[O-]c1c(F)cccc1/C=N/[C@H]1CCCC[C@@H]1/N=C/c1cccc(F)c1[O-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,22,0
[NH3+][C@]12C[N-]C(=O)C(=O)[N-]C[C@]([NH3+])(CNCCNC1)CNCCNC2,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,18,0
Cc1cc(C)c(/C(=C2\C=CC(/C=N/NC(N)=O)=N2)c2ccc(/C=N/NC(N)=O)[n-]2)c(C)c1,2,6,0.0,0.0,0.9333333333333333,1.0,0.8666666666666667,0.875,2,4,26,0
C#CC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0
CC(C)(C)c1cc(/C=N/[C@@H]2CCCC[C@H]2/N=C/c2cc(C(C)(C)C)cc(C(C)(C)C)[n+]2[O-])[n+]([O-])c(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,36,0
C#CCCO,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,3,0
c1ccc(-c2ccccc2-c2nc3ccccc3[nH]2)c(-c2nc3ccccc3[nH]2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,28,0
O=C([N-]c1[nH+]c2ccccc2s1)c1cccc(C(=O)[N-]c2[nH+]c3ccccc3s2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,27,0
c1ccc(-c2ccc(CN3CCCNCCNCCCNCC3)cn2)[nH+]c1,4,5,0.0,0.0,0.9782608695652174,1.0,0.9565217391304348,0.9629629629629629,4,1,22,0
C/C([O-])=C/C(C)=N/CCc1cccc(CC/N=C(C)/C=C(/C)[O-])n1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,19,0
CSC1=C(SC)SC(=C2SC(C(=O)[O-])=C(C(=O)O)S2)S1,2,2,1.0,0.0,0.4444444444444444,0.0,0.8888888888888888,0.8,0,2,16,2
N#Cc1ccc([C@@H]2[C]=C(c3ccccc3)C(=S)N2c2ccccc2)cc1,1,3,0.0,0.0,0.96,1.0,0.92,0.9230769230769231,1,2,23,0
C=C[Si](OC)(OC)OC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,7,0
COc1cc(C(c2ccccc2)c2ccccc2)c(/N=C/c2ccccn2)c(C(c2ccccc2)c2ccccc2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,40,0
Cc1nn(-c2ccccc2)c([O-])c1/C=N/c1cnc2ccccc2c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,23,0
NC(=O)N/N=C/c1ccc2cccc([O-])c2n1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,13,0
[O-]c1c(C[NH+]2CCCCC2)cnc2c(/C=N/c3cccc4cccnc34)cccc12,3,4,0.0,0.0,0.9814814814814814,1.0,0.9629629629629629,0.9666666666666667,3,1,26,0
CC/C(C)=N/OC(C)(C)O/N=C(\C)CC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
C/C(=N\CCC/N=C(\C)C1=NN(c2ccccc2)C(=O)[C@H](C(C)C)[N-]1)C1=NN(c2ccccc2)C(=O)[C@H](C(C)C)[N-]1,4,6,0.0,0.0,0.972972972972973,1.0,0.9459459459459459,0.9512195121951219,4,2,35,0
c1ccc(-c2cc(C3(Cc4cc[n+](Cc5ccc(-c6ccc(C[n+]7ccc(CC8(c9cc(-c%10ccccn%10)nc(-c%10ccccn%10)c9)OCCO8)cc7)cc6)cc5)cc4)OCCO3)cc(-c3ccccn3)n2)nc1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,68,0
C(#Cc1cc2[n-]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([n-]3)c(-c3ccccc3)c3[n-]c2cc3C#Cc2ccccc2)C=C1)c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,53,0
O=[N+]([O-])c1ccc([NH-]~[C]~[NH-][NH-]~[C]~[NH-]c2ccc([N+](=O)[O-])cc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
Cc1nc[n-]c1/C=N/CCN(CC/N=C/c1[n-]cnc1C)CC/N=C/c1[n-]c[nH+]c1C,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,25,0
CCO[C]C1=C(C2=CCCC2)[C@]23CCC[C@H]2C(OCC)=C[C@]13Sc1ccccc1,1,2,0.0,0.0,0.9821428571428572,1.0,0.9642857142857143,0.9655172413793104,1,1,27,0
C[Si](C)(C)C1=C2C(=C([Si](C)(C)C)C1=O)c1cccc3cccc2c13,4,5,0.0,0.0,0.975,1.0,0.95,0.9583333333333334,4,1,19,0
CCCCCCCCN1CNCCNCN(CCCCCCCC)CNCCNC1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,26,0
CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4cc(-c5ccccn5)c([n-]4)c(C#Cc4ccccc4)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[n-]5)C=C4c2ccccn2)C=C3)cc(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,82,0
COc1ccc(C#Cc2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([n-]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5cc(-c6ccccn6)c2[n-]5)C=C4)C=C3c2ccccn2)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,84,0
CCCOc1c2cccc1Cc1cccc3c1OCCOCCOCCOc1c(cccc1Cc1cccc(c1OCCC)C3)C2,6,2,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.9130434782608695,2,0,40,4
CCN[C](~[S-2])~[N-2]S(=O)(=O)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
CC(C)CN[C](~[S-2])~[N-2]S(=O)(=O)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
[CH]=Cc1[c]c(C(F)(F)F)cc(C(F)(F)F)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
CCCCCCC[n+]1[c]n(-c2cccc(-n3nc(C)cc3C)n2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,22,0
O=C1CCCCC2=C(CCC1)C1=C(CCCCC(=O)CCC1)C2=O,5,7,0.0,0.0,0.9473684210526316,1.0,0.8947368421052632,0.9166666666666666,5,2,17,0
Cc1ccc(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([n-]4)c(-c4ccc(C)cc4)c4cccc5c6cccc2c6sc45)C=C3)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,48,0
[O-]c1c([O-])c(F)c(F)c(F)c1F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
Cc1ccc(Oc2ccc(C)cc2P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,71,0
CC(C)(C)[CH][C]1CCC[CH]~[CH]~1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,7,0
CC(C)(C)[CH][C@@H]1[CH]CCCCCC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,11,0
C(=N/C1CCCCC1)\c1nc2ccccc2n1Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
CC1(C)CCC(C)(C)c2cc3cc4c(cc3cc21)C(C)(C)CCC4(C)C,6,6,1.0,0.0,0.7833333333333333,0.6666666666666666,0.9,0.8461538461538461,4,2,18,2
CC(C)C[P+](=O)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
CC(=O)Oc1ccc(OC(C)=O)c2c1[C@@H]1[CH][C@@H](O[B-](F)(F)F)[C@H]2C1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
N[C@@H]1CCCc2cccnc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
Cc1[nH]cnc1/C=N/CCCN(C)CCC/N=C/c1nc[nH]c1C,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,19,0
[O-]c1ccc(Br)cc1/C=N/N=C(C(=N/N=C/c1cc(Br)ccc1[O-])\c1ccccc1)/c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,32,0
Cc1c[c]c(-c2cccc(Cl)c2/C=N/Cc2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
[C]#Cc1ccc(C#CC(C)(C)C)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,13,0
Cc1ncn(C(C)C)c1C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
[CH]c1ccccc1O[C@@H](C)C(=O)OC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
COc1ccccc1-c1ccccc1OC,6,12,0.0,0.0,0.7,1.0,0.4,0.625,6,6,4,0
CP1[C@@H]2C=CC=C[C@H]1C=C2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
N=C1[N-]/C(=N\[C]NC2CCCCC2)c2ccccc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
c1ccc(P(CCC2c3cccnc3-c3ncccc32)c2ccccc2)cc1,1,3,0.0,0.0,0.962962962962963,1.0,0.9259259259259259,0.9285714285714286,1,2,25,0
C/C(=N\NC(N)=S)c1[c]ccs1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,9,0
C/C(=N\NC(N)=S)c1cccs1,1,3,0.0,0.0,0.9090909090909092,1.0,0.8181818181818182,0.8333333333333334,1,2,9,0
c1cc(-c2cc(C3=NCCO3)nc(C3=NCCO3)c2)ccn1,3,4,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.9545454545454546,3,1,18,0
COc1ccc(NC(=O)Nc2ccccc2-c2cccc(-c3cc(-c4ccccc4)cc(-c4ccccn4)n3)n2)cc1,2,3,0.0,0.0,0.9875,1.0,0.975,0.9761904761904762,2,1,39,0
CC(C)(C)NC(=O)Nc1ccccc1-c1cccc(-c2cc(-c3ccccc3)cc(-c3ccccn3)n2)n1,2,3,0.0,0.0,0.9861111111111112,1.0,0.9722222222222222,0.9736842105263158,2,1,35,0
Cc1ccc(NC(=O)Nc2ccccc2-c2cccc(-c3cc(-c4ccccc4)cc(-c4ccccn4)n3)n2)cc1,2,3,0.0,0.0,0.9871794871794872,1.0,0.9743589743589743,0.975609756097561,2,1,38,0
N/C(=N\N=C/C(=O)[O-])c1ccccn1,3,5,0.0,0.0,0.9090909090909092,1.0,0.8181818181818182,0.8571428571428571,3,2,9,0
C[C@@H](/N=C/c1ccccn1)c1ccc2ccccc2c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
O=S(=O)([N-]Cc1ccccn1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
CN1c2ccccc2[C@]2(c3ccccc31)c1cccnc1-c1ncccc1[C@@]21c2ccccc2N(C)c2ccccc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,40,0
Cc1ccc(NC(=O)c2ccnc(-c3cc(C(=O)Nc4ccc(C)cc4)ccn3)c2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,30,0
C/C(=N\c1c(C(C)C)cccc1C(C)C)c1c(O[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)oc2ccccc2c1=O,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,59,0
[CH2]CCCCC=C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,6,0
CN(C)/C=C/C=C1/[C]OCC1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,10,0
C[CH]c1ccc(C(F)(F)F)cc1/C=N/[C@H](C(=O)N(CC)CC)C(C)(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,23,0
CSC1=C(SC)SC(c2c3nc(c(-c4ccccc4)c4ccc([n-]4)c(C4SC(SC)=C(SC)S4)c4nc(c(-c5ccccc5)c5ccc2[n-]5)C=C4)C=C3)S1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,50,0
Cc1c([O-])c(=O)ccn1Cc1nc2ccccc2s1,2,3,0.0,0.0,0.9705882352941176,1.0,0.9411764705882353,0.9473684210526315,2,1,16,0
COc1c(CN(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2[O-])C[C@@H]2CCCO2)cc(C(C)(C)C)cc1C(C)(C)C,3,4,0.0,0.0,0.9864864864864865,1.0,0.972972972972973,0.975,3,1,36,0
c1ccc(COc2c3cccc2Cc2cc(P(c4ccccc4)c4ccccc4)cc(c2OCc2ccccc2)Cc2cccc(c2OCc2ccccc2)Cc2cc(P(c4ccccc4)c4ccccc4)cc(c2OCc2ccccc2)C3)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,84,0
Cc1cc(C)cc(P(c2cc(C)cc(C)c2)[C@H](CC2=N[C@@H](C(C)C)CO2)c2ccccc2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,31,0
CCOC(=O)/C(=C\[N-]CC/N=C/C(=C(\[O-])OCC)c1ccccc1)c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,26,0
O=CC1=C([O-])CC[C@H](c2ccccc2)C1,2,3,0.0,0.0,0.9615384615384616,1.0,0.9230769230769231,0.9333333333333333,2,1,12,0
Cc1cccc(C)c1N/[C]=C(\C(=O)N(C)C)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,1,2,0.0,0.0,0.9852941176470589,1.0,0.9705882352941176,0.9714285714285714,1,1,33,0
C/C([O-])=C(/[C]=N/c1ccccc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,29,0
Cc1ccccc1C(=O)N(C)c1c(C)cccc1C,6,7,0.0,0.0,0.23076923076923078,0.0,0.46153846153846156,0.3157894736842105,0,7,6,6
Fc1ccccc1P(/C=C(/c1ccccc1)P(c1ccccc1)c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,33,0
O=C(Cc1ccccc1)NCc1ccccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
Cc1ccnc(-c2cc(C)cc(-c3nnn[n-]3)n2)c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,16,0
[CH2]~[CH]~[C](F)F,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,2,0
Cc1nc(NP(C(C)(C)C)C(C)(C)C)[n-]/c(=N\P(C(C)(C)C)C(C)(C)C)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,24,0
CCC(=N)OC(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
[C]#[N+]C(C)(C)C(=O)O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
[O-][C@@H](Nc1ncccn1)c1ccccn1,3,4,0.0,0.0,0.9583333333333333,1.0,0.9166666666666666,0.9333333333333333,3,1,11,0
CC[S@@+](=O)([O-])c1ccccc1/N=N/c1[c]cc(OC)c2ccccc12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,22,0
O=C(O)c1nccs1,1,2,0.0,0.0,0.9285714285714286,1.0,0.8571428571428571,0.875,1,1,6,0
CC1=C(C#N)C(c2cccnc2)C(C#N)=C(C)N1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,17,0
[CH2]CCCCCC=C,1,2,0.0,0.0,0.9285714285714286,1.0,0.8571428571428571,0.875,1,1,6,0
COC(c1ccccc1[O-])(c1nccn1C)c1nccn1C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
CC1(C)CO[C@@]2(C)N=C(N3CCCCC3)ON12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,16,0
Cc1[nH+]cc(CO)c(/C=N\N=C2\Cc3c([nH]c4ccc(Br)cc34)-c3ccccc3[N-]2)c1O,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,30,0
[CH2]~[CH]~[CH]C[Si](C)(C)c1ccccn1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,9,0
CN1O[C@@H](c2ccccc2)C[C@H]1c1ccccn1,2,3,0.0,0.0,0.96875,1.0,0.9375,0.9444444444444444,2,1,15,0
CCC1=C(CC)c2cc3[n-]c(cc4nc(c5c6[n-]c(cc1n2)[C@](C#N)(CC)[C@@]6(CC)C(=O)C=C5)C(CC)=C4CC)c(CC)c3CC,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,42,0
Oc1ccc(Cl)c2cccnc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
N#Cc1ccc(OCCN(CCOc2ccc(C#N)cc2)CCOc2ccc(C#N)cc2)cc1,3,7,0.0,0.0,0.935483870967742,1.0,0.8709677419354839,0.8823529411764706,3,4,27,0
Cc1cccc(-c2ccccc2)c1,6,11,0.0,0.0,0.6428571428571428,1.0,0.2857142857142857,0.6153846153846154,6,5,2,0
C(=N/c1ccc2c(c1)OCCSCCSCCSCCO2)\c1ccccn1,2,5,0.0,0.0,0.94,1.0,0.88,0.8888888888888888,2,3,22,0
CN(C)c1ccc([N-2])cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
COc1ccc(OC)c(-c2nc3c4cccnc4c4ncccc4c3[n-]2)c1,2,3,0.0,0.0,0.98,1.0,0.96,0.9629629629629629,2,1,24,0
CS/C([S-])=N/N=C(\C)c1c([O-])cc(C)oc1=O,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,14,0
[NH+]=C(N)NCCN1CCNCCNCCNCC1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,13,0
NC(=[NH2+])NCCN1CCNCCNCCNCC1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,14,0
O=[N+]([O-])c1ccc(/C([O-])=N/N=C/c2cc(Br)ccc2[O-])cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
CC[N-]c1ccccc1/N=N/c1ccccc1/N=C/c1ccccc1[O-],4,5,0.0,0.0,0.9772727272727273,1.0,0.9545454545454546,0.9615384615384616,4,1,21,0
COc1ccccc1N(CCC(=O)[O-])CCC(=O)[O-],4,6,0.0,0.0,0.9333333333333333,1.0,0.8666666666666667,0.8947368421052632,4,2,13,0
Cc1nnnn1CC(=O)NC1CC1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,12,0
Cc1nnnn1CC(=O)NC1CCCCC1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,15,0
CN(C)Cc1[c]c(CN(C)C)cc(/C=N/O)c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,14,0
COC[C@@H]1CCCN1/N=C/c1ccccc1,6,3,0.0,0.0,0.35,0.0,0.7,0.4375,0,3,7,6
Cc1ccccc1P(Cc1ccccn1)c1ccccc1C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,20,0
[CH]1CCCC[C@H]1[P+](/C=C(\C=C\C1=CCCCC1)C1=CCCCC1)(C1CCCCC1)C1CCCCC1,5,9,0.0,0.0,0.9333333333333333,1.0,0.8666666666666667,0.8857142857142857,5,4,26,0
Cc1cc(C)c2ccc(Cl)nc2n1,1,2,0.0,0.0,0.9583333333333333,1.0,0.9166666666666666,0.9230769230769231,1,1,11,0
CC[NH+](CC)CCn1nc(-c2ccccc2)cc1-c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,23,0
CCN(CC)CCn1nc(-c2[c]cccc2)cc1-c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
C=Cc1ccc(COc2ccc(/C=N/CC/N=C/c3ccc(OCc4ccc(C=C)cc4)cc3[O-])c([O-])c2)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,36,0
C=Cc1ccc(COc2ccc(/C=N/CCCN(C)CCC/N=C/c3ccc(OCc4ccc(C=C)cc4)cc3[O-])c([O-])c2)cc1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,41,0
O=C1C(c2ccccc2)=c2c(c3ccccc3c3ccccc23)=C1c1ccccc1,4,5,0.0,0.0,0.9807692307692308,1.0,0.9615384615384616,0.9666666666666667,4,1,25,0
CCn1c([C@@H](O)P(=S)(CCc2ccccc2)CCc2ccccc2)nc2ccccc21,2,4,0.0,0.0,0.9655172413793103,1.0,0.9310344827586207,0.9354838709677419,2,2,27,0
CCN(CC)/N=C(\[O-])c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
O=S(=O)([N-]CCN(CC[N-]S(=O)(=O)c1ccc(C(F)(F)F)cc1)CC[N-]S(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,45,0
Cc1cc(C)c(CN[C@@H](C)c2ccccc2)[c]c1CN[C@@H](C)c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,25,0
c1ccc(-c2ccccc2P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc1,1,2,0.0,0.0,0.984375,1.0,0.96875,0.9696969696969697,1,1,31,0
c1cc(-c2cc3ccccc3[n-]2)nc(-c2cc3ccccc3[n-]2)c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
[c]1ccccc1OP(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
C=CC[N+]12CN3CN(CP(C3)C1)C2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,12,0
c1ccc(-c2cc(OCCOCCOCCOc3cccc(-c4ccc(-c5ccc(-c6cccc(OCCOCCOCCOc7cc(-c8ccccn8)nc(-c8ccccn8)c7)c6)cn5)nc4)c3)cc(-c3ccccn3)n2)nc1,6,8,0.0,0.0,0.9864864864864865,1.0,0.972972972972973,0.975,6,2,72,0
C=C([O-])N(C)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,10,0
CO[P+](=Nc1ccccc1)OC,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
